Competition UID,Year,Location,Competition,Class,Overall Rank,Athlete Name,Nation,OQS Points
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,44,Marjorie Delassus,FRA,140
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,42,Tong Li,CHN,180
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,41,Michaela Hassova,SVK,200
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,52,Florence Maheu,CAN,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,62,Maite Odriozola,ESP,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,68,Iris Sommernes,NOR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,63,Carmen Costa,ESP,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,54,Ting I Wu,TPE,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,28,Lea Baldoni,CAN,460
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,66,Anna Lychko,UKR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,30,Janina Kriesinger,BEL,420
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,50,Lois Betteridge,CAN,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,64,Marcella Altman,USA,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,54,Shunfang Wan,CHN,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,6,Tereza Fiserova,CZE,900
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,K1W,46,Courtney Williams,NZL,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,6,Lucas Roisin,FRA,900
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,15,Adam Burgess,GBR,720
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,17,Raffaello Ivaldi,ITA,680
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,2,Matej Benus,SVK,980
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,1,Sideris Tasiadis,GER,1000
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,16,Franz Anton,GER,700
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,5,Vaclav Chaloupka,CZE,920
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,13,Liam Jegou,IRL,760
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,25,Timo Trummer,GER,520
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,10,Alexander Slafkovsky,SVK,820
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,11,Marko Mirgorodsky,SVK,800
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,7,Benjamin Savsek,SLO,880
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,27,Kacper Sztuba,POL,480
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,30,Jules Bernardet,FRA,420
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,18,Ryan Westley,GBR,660
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,29,Tristan Carter,AUS,440
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,12,Paolo Ceccon,ITA,780
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,8,Matija Marinic,CRO,860
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,23,Robert Hendrick,IRL,560
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,21,Takuya Haneda,JPN,600
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,63,Nejc Polencic,SLO,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,24,Casey Eichfeld,USA,540
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,68,Alex Baldoni,CAN,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,3,Jiri Prskavec,CZE,960
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,61,Lukas Rohan,CZE,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,52,Peng Zhang,CHN,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,42,Soren Loos,NED,180
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,22,Jake Cochrane,IRL,580
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,28,Martino Barzon,ITA,460
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,19,Zachary Lokken,USA,640
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,26,Joris Otten,NED,500
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,66,Anvar Klevleev,UZB,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,50,Michal Wiercioch,POL,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,46,Kaua Da Silva,BRA,100
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,59,Nathaniel Francis,USA,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,20,Jean Pierre Bourhis,SEN,620
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,45,Shota Sasaki,JPN,120
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,67,Alibek Temirgaliev,UZB,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,41,Yves Bourhis,SEN,200
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,51,Jose Carvalho,POR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,14,Grzegorz Hedwig,POL,740
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,55,Kuanysh Yerengaipov,KAZ,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,58,James Senior,NZL,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,43,Oliver Puchner,NZL,160
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,69,Nicolas Tripano,ARG,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,57,Emir Fazil Yazici,TUR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,53,Marc Vicente,ESP,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,60,Muhammet Usta,TUR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,4,Nicolas Gestin,FRA,940
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,9,Luka Bozic,SLO,840
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,44,Alexandr Kulikov,KAZ,140
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,71,James Kettle,GBR,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,48,Kaylen Bassett,AUS,60
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,65,Brodie Crawford,AUS,20
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,47,Yuancong Xie,CHN,80
2023 Augsburg World Cup 1,2023,Augsburg,World Cup 1,C1M,70,Jung Cheng Wu,TPE,20
